0.03880617,0.03880617
0.04424518,0.04424518
0.04442167,0.04442167
0.05807032,0.05807032
0.05817198,0.05817198
0.0562226,0.0562226
0.06120621,0.06120621
0.06447044,0.06447044
0.0616686,0.0616686
0.0616431,0.0616431
0.05656891,0.05656891
0.06343656,0.06343656
0.06445697,0.06445697
0.05713787,0.05713787
0.05895907,0.05895907
0.05823968,0.05823968
0.05942403,0.05942403
0.05507235,0.05507235
0.07133322,0.07133322
0.07098575,0.07098575
0.06386509,0.06386509
0.06420001,0.06420001
0.06023655,0.06023655
0.06015045,0.06015045
0.06158237,0.06158237
0.06319982,0.06319982
0.06178789,0.06178789
0.05933113,0.05933113
0.05675892,0.05675892
0.05760076,0.05760076
0.05490233,0.05490233
0.05782593,0.05782593
0.05534098,0.05534098
0.05815658,0.05815658
0.05679806,0.05679806
0.05720602,0.05720602
0.05914918,0.05914918
0.05841194,0.05841194
0.05504265,0.05504265
0.05314044,0.05314044
0.05112055,0.05112055
0.05107808,0.05107808
0.03754341,0.03754341
0.05392013,0.05392013
0.05178426,0.05178426
0.04622426,0.04622426
0.03415051,0.03415051
0.04639225,0.04639225
0.04675641,0.04675641
0.05355379,0.05355379
0.04527549,0.04527549
0.04464992,0.04464992
0.04618063,0.04618063
0.04506405,0.04506405
0.04586719,0.04586719
0.05221497,0.05221497
0.0536584,0.0536584
0.05281896,0.05281896
0.05323776,0.05323776
0.0579554,0.0579554
0.05980231,0.05980231
0.06359105,0.06359105
0.06033925,0.06033925
0.06055557,0.06055557
0.05976924,0.05976924
0.0597573,0.0597573
0.04960458,0.04960458
0.05414676,0.05414676
0.05446238,0.05446238
0.05415995,0.05415995
0.0545905,0.0545905
0.05036854,0.05036854
0.05701033,0.05701033
0.05728718,0.05728718
0.05757614,0.05757614
0.05863006,0.05863006
0.05489799,0.05489799
0.05532639,0.05532639
0.05566927,0.05566927
0.05519236,0.05519236
0.05367537,0.05367537
0.05317149,0.05317149
0.04961111,0.04961111
0.04958853,0.04958853
0.0521923,0.0521923
0.05150966,0.05150966
0.05150536,0.05150536
0.05151953,0.05151953
0.05016299,0.05016299
0.04877081,0.04877081
0.04965004,0.04965004
0.0496541,0.0496541
0.04902866,0.04902866
0.0478542,0.0478542
0.04752335,0.04752335
0.04710791,0.04710791
0.0479451,0.0479451
0.0472969,0.0472969
0.04645928,0.04645928
0.0464096,0.0464096
0.04717194,0.04717194
0.047277,0.047277
0.04253696,0.04253696
0.04226117,0.04226117
0.04754863,0.04754863
0.04738952,0.04738952
0.04723292,0.04723292
0.04746833,0.04746833
0.04719089,0.04719089
0.04832619,0.04832619
0.04767089,0.04767089
0.04713824,0.04713824
0.04567323,0.04567323
0.04657253,0.04657253
0.04318705,0.04318705
0.04314762,0.04314762
0.04233859,0.04233859
0.04114635,0.04114635
0.04936801,0.04936801
0.0491351,0.0491351
0.04668258,0.04668258
0.0470375,0.0470375
0.05057758,0.05057758
0.05059175,0.05059175
0.05061187,0.05061187
0.04775917,0.04775917
0.05248685,0.05248685
0.05961287,0.05961287
0.05513185,0.05513185
0.05508733,0.05508733
0.05483313,0.05483313
0.05535852,0.05535852
0.05318068,0.05318068
0.05629209,0.05629209
0.05333413,0.05333413
0.05906743,0.05906743
0.0594615,0.0594615
0.0597657,0.0597657
0.06441921,0.06441921
0.06120853,0.06120853
0.05988734,0.05988734
0.06659755,0.06659755
0.06305919,0.06305919
0.05615903,0.05615903
0.04128912,0.04128912
0.05249398,0.05249398
0.04997612,0.04997612
0.04863553,0.04863553
0.03579425,0.03579425
0.035764,0.035764
0.03577235,0.03577235
0.03943643,0.03943643
0.03451633,0.03451633
0.01614472,0.01614472
0.0188994,0.0188994
0.0164056,0.0164056
0.01860876,0.01860876
0.00889712,0.00889712
0.01878938,0.01878938
0.01785143,0.01785143
0.01794711,0.01794711
0.0278797,0.0278797
0.01757364,0.01757364
0.02769237,0.02769237
0.02594335,0.02594335
0.00876447,0.00876447
0,0
0.00784124,0.00784124
0.0082118,0.0082118
0.00691682,0.00691682
-0.03646818,-0.03646818
-0.04503122,-0.04503122
-0.0455238,-0.0455238
-0.04676988,-0.04676988
-0.04184133,-0.04184133
-0.01801377,-0.01801377
-0.01734845,-0.01734845
-0.04030429,-0.04030429
-0.04665,-0.04665
-0.04553148,-0.04553148
-0.0145,-0.0145
-0.0145,-0.0145
-0.02182246,-0.02182246
-0.04875809,-0.04875809
-0.03686585,-0.03686585
-0.05941692,-0.05941692
-0.04914856,-0.04914856
-0.04676988,-0.04676988
-0.05848071,-0.05848071
-0.04676988,-0.04676988
-0.04676988,-0.04676988
-0.04665,-0.04665
-0.04482449,-0.04482449
-0.046,-0.046
-0.03987825,-0.03987825
-0.05407391,-0.05407391
-0.05407246,-0.05407246
-0.05816972,-0.05816972
-0.05349249,-0.05349249
-0.05785853,-0.05785853
-0.08154055,-0.08154055
-0.055,-0.055
-0.05436007,-0.05436007
-0.04914772,-0.04914772
-0.05464492,-0.05464492
-0.04386579,-0.04386579
-0.04385333,-0.04385333
-0.04488424,-0.04488424
-0.03986787,-0.03986787
-0.03840608,-0.03840608
-0.05232942,-0.05232942
-0.04413025,-0.04413025
-0.02386577,-0.02386577
-0.04676988,-0.04676988
-0.04569,-0.04569
-0.01476854,-0.01476854
-0.02861407,-0.02861407
-0.04665,-0.04665
-0.01064141,-0.01064141
0.00001696,0.00001696
-0.041,-0.041
-0.04547,-0.04547
-0.046,-0.046
-0.041,-0.041
-0.04321,-0.04321
0.04344893,0.04344893
-0.046,-0.046
-0.04665,-0.04665
-0.04665,-0.04665
0.03594,0.03594
-0.04599999,-0.04599999
-0.04665,-0.04665
0.02066,0.02066
-0.04599998,-0.04599998
0.02963488,0.02963488
-0.046,-0.046
-0.04321,-0.04321
-0.04691,-0.04691
-0.08,-0.08
-0.08777,-0.08777
-0.05001,-0.05001
-0.04676988,-0.04676988
-0.04999,-0.04999
-0.04676988,-0.04676988
-0.04676988,-0.04676988
-0.04676988,-0.04676988
-0.04665,-0.04665
-0.04676988,-0.04676988
-0.055,-0.055
-0.04677,-0.04677
-0.04665,-0.04665
-0.04677,-0.04677
-0.05001,-0.05001
-0.05001,-0.05001
-0.04999,-0.04999
-0.05001,-0.05001
-0.04677,-0.04677
-0.04677,-0.04677
-0.051,-0.051
-0.051,-0.051
-0.05001,-0.05001
-0.051,-0.051
-0.051,-0.051
-0.05789659,-0.05789659
-0.09999,-0.09999
-0.059,-0.059
-0.055,-0.055
-0.055,-0.055
-0.051,-0.051
-0.04677,-0.04677
-0.04677,-0.04677
-0.04676995,-0.04676995
-0.04676995,-0.04676995
-0.04676995,-0.04676995
0.03050619,0.03050619
0.04232877,0.04232877
0.03282935,0.03282935
0.03034057,0.03034057
0.03050638,0.03050638
0.03017162,0.03017162
-0.03473562,-0.03473562
-0.04665,-0.04665
0.03270546,0.03270546
0.03387445,0.03387445
0.0342394,0.0342394
0.03465041,0.03465041
0.03622242,0.03622242
0.03566943,0.03566943
0.03436271,0.03436271
0.03236734,0.03236734
0.05129479,0.05129479
0.05497393,0.05497393
0.06254135,0.06254135
0.06254159,0.06254159
0.06286727,0.06286727
0.06327582,0.06327582
0.06442425,0.06442425
0.07407024,0.07407024
0.07816307,0.07816307
0.08404266,0.08404266
0.08232438,0.08232438
0.08013953,0.08013953
0.08095266,0.08095266
0.08287788,0.08287788
0.09523605,0.09523605
0.08495025,0.08495025
0.08295248,0.08295248
0.08471462,0.08471462
0.0822766,0.0822766
0.08247664,0.08247664
0.07991959,0.07991959
0.0794197,0.0794197
0.07607036,0.07607036
0.07463522,0.07463522
0.07190867,0.07190867
0.07147009,0.07147009
0.06355339,0.06355339
0.0635548,0.0635548
0.05810727,0.05810727
0.05897416,0.05897416
0.05622807,0.05622807
0.05705912,0.05705912
0.05703906,0.05703906
0.05776203,0.05776203
0.06327582,0.06327582
0.06357499,0.06357499
0.06325098,0.06325098
0.05973519,0.05973519
0.05891373,0.05891373
0.05386048,0.05386048
0.05725276,0.05725276
0.06008906,0.06008906
0.06391811,0.06391811
0.06007061,0.06007061
0.05745058,0.05745058
0.06001559,0.06001559
0.06327124,0.06327124
0.0623053,0.0623053
0.06263038,0.06263038
0.06295742,0.06295742
0.06393195,0.06393195
0.06392918,0.06392918
0.08582627,0.08582627
0.10237289,0.10237289
0.1008219,0.1008219
0.09763954,0.09763954
0.10024345,0.10024345
0.10348509,0.10348509
0.10766721,0.10766721
0.1361014,0.1361014
0.10209663,0.10209663
0.09561436,0.09561436
0.09477683,0.09477683
0.09871409,0.09871409
0.09755395,0.09755395
0.11412621,0.11412621
0.1009011,0.1009011
0.12568436,0.12568436
0.09901013,0.09901013
0.08735699,0.08735699
0.08713585,0.08713585
0.08823195,0.08823195
0.0875023,0.0875023
0.08755527,0.08755527
0.08597756,0.08597756
0.08534512,0.08534512
0.08562597,0.08562597
0.09894641,0.09894641
0.08230922,0.08230922
0.07035607,0.07035607
0.06916407,0.06916407
0.06795361,0.06795361
0.06795664,0.06795664
0.06728064,0.06728064
0.06661023,0.06661023
0.06310887,0.06310887
0.05496398,0.05496398
0.05977087,0.05977087
0.05992167,0.05992167
0.057933,0.057933
0.05823326,0.05823326
0.05614112,0.05614112
0.06039587,0.06039587
0.06088643,0.06088643
0.06406285,0.06406285
0.06729859,0.06729859
0.06865786,0.06865786
0.0662439,0.0662439
0.06584571,0.06584571
0.06866057,0.06866057
0.07013361,0.07013361
0.0703315,0.0703315
0.06997287,0.06997287
0.06662758,0.06662758
0.06436465,0.06436465
0.06037141,0.06037141
0.05708643,0.05708643
0.05709723,0.05709723
0.05143237,0.05143237
0.05072098,0.05072098
0.05042672,0.05042672
0.05443185,0.05443185
0.05428756,0.05428756
0.06044517,0.06044517
0.05746244,0.05746244
0.05868233,0.05868233
0.06139155,0.06139155
0.06214148,0.06214148
0.06267053,0.06267053
0.06299087,0.06299087
0.06266587,0.06266587
0.0798431,0.0798431
0.08597748,0.08597748
0.08837743,0.08837743
0.09020175,0.09020175
0.12015771,0.12015771
0.12059048,0.12059048
0.09513191,0.09513191
0.0965699,0.0965699
0.09602341,0.09602341
0.12581341,0.12581341
0.1270779,0.1270779
0.12486896,0.12486896
0.07559056,0.07559056
0.08033723,0.08033723
0.07642039,0.07642039
0.08301172,0.08301172
0.08384418,0.08384418
0.09998,0.09998
0.08641145,0.08641145
0.09115609,0.09115609
0.09288982,0.09288982
0.11886769,0.11886769
0.07940369,0.07940369
0.09297201,0.09297201
0.08174799,0.08174799
0.08048898,0.08048898
0.07436637,0.07436637
0.08277684,0.08277684
0.0604732,0.0604732
0.02121497,0.02121497
0.06108621,0.06108621
0.08458215,0.08458215
0.08809972,0.08809972
0.17160491,0.17160491
0.14842528,0.14842528
0.17344,0.17344
0.14193087,0.14193087
0.11519088,0.11519088
0.08898428,0.08898428
0.14559877,0.14559877
0.13779,0.13779
0.11003836,0.11003836
0.1091157,0.1091157
0.1113277,0.1113277
0.11106822,0.11106822
0.10803694,0.10803694
0.08504287,0.08504287
0.07937193,0.07937193
0.08455382,0.08455382
0.11101031,0.11101031
0.11131504,0.11131504
0.11018985,0.11018985
0.11327606,0.11327606
0.1573779,0.1573779
0.1348635,0.1348635
0.10602594,0.10602594
0.10834092,0.10834092
0.1062135,0.1062135
0.1304514,0.1304514
0.10625793,0.10625793
0.13107558,0.13107558
0.17484,0.17484
0.12599095,0.12599095
0.12692113,0.12692113
0.1047987,0.1047987
0.14578185,0.14578185
0.17114158,0.17114158
0.04951,0.04951
0.09009,0.09009
0.09009,0.09009
0.09009,0.09009
0.09009,0.09009
0.09009,0.09009
0.04599,0.04599
0.04599,0.04599
0.04599,0.04599
0.04561999,0.04561999
0.04599,0.04599
0.04368,0.04368
0.04599,0.04599
0.04599,0.04599
0.04599,0.04599
0.04599,0.04599
0.04599,0.04599
0.04095778,0.04095778
0.0355092,0.0355092
0.0327874,0.0327874
0.03210036,0.03210036
0.03125,0.03125
0.01664664,0.01664664
0.02993049,0.02993049
0.03008976,0.03008976
0.02991223,0.02991223
0.03009229,0.03009229
0.03059088,0.03059088
0.03193111,0.03193111
0.03173452,0.03173452
0.04733,0.04733
0.03317502,0.03317502
0.03158362,0.03158362
0.01682766,0.01682766
0.01646933,0.01646933
0.01655985,0.01655985
0.03142799,0.03142799
0.03132487,0.03132487
0.05705815,0.05705815
0.0324487,0.0324487
0.0390323,0.0390323
0.07256643,0.07256643
0.07291927,0.07291927
0.05951397,0.05951397
0.0624488,0.0624488
0.04599,0.04599
0.05281309,0.05281309
0.04834581,0.04834581
0.05281985,0.05281985
0.05322536,0.05322536
0.0527211,0.0527211
0.05225956,0.05225956
0.05354815,0.05354815
0.05333523,0.05333523
0.05702725,0.05702725
0.07267902,0.07267902
0.07453656,0.07453656
0.08436309,0.08436309
0.07256785,0.07256785
0.06874235,0.06874235
0.06759901,0.06759901
0.05548669,0.05548669
0.05577545,0.05577545
0.05637234,0.05637234
0.05667208,0.05667208
0.05841797,0.05841797
0.05848678,0.05848678
0.08193086,0.08193086
0.05713076,0.05713076
0.06956666,0.06956666
0.06873611,0.06873611
0.06973266,0.06973266
0.09066531,0.09066531
0.0778271,0.0778271
0.08812491,0.08812491
0.05573579,0.05573579
0.05577843,0.05577843
0.06767754,0.06767754
0.06819545,0.06819545
0.06814386,0.06814386
0.05320899,0.05320899
0.0533493,0.0533493
0.05474664,0.05474664
0.05486034,0.05486034
0.05773979,0.05773979
0.06656243,0.06656243
0.06655579,0.06655579
0.07392214,0.07392214
0.08246444,0.08246444
0.09162313,0.09162313
0.09308755,0.09308755
0.10384464,0.10384464
0.10205292,0.10205292
0.10580108,0.10580108
0.09921094,0.09921094
0.09998,0.09998
0.09998,0.09998
0.09998,0.09998
0.1005754,0.1005754
0.10704943,0.10704943
0.10792318,0.10792318
0.1213389,0.1213389
0.11774514,0.11774514
0.10593512,0.10593512
0.10741253,0.10741253
0.1161815,0.1161815
0.12082105,0.12082105
0.12244299,0.12244299
0.12049685,0.12049685
0.12026797,0.12026797
0.12140472,0.12140472
0.12398545,0.12398545
0.11853747,0.11853747
0.10877843,0.10877843
0.10878041,0.10878041
0.09901446,0.09901446
0.09998,0.09998
0.09998,0.09998
0.09878841,0.09878841
0.09915323,0.09915323
0.08440157,0.08440157
0.0839173,0.0839173
0.08844,0.08844
0.08513749,0.08513749
0.08568415,0.08568415
0.08456773,0.08456773
0.08844,0.08844
0.07822047,0.07822047
0.07455934,0.07455934
0.07949929,0.07949929
0.07811722,0.07811722
0.07541493,0.07541493
0.06690684,0.06690684
0.06194421,0.06194421
0.08844,0.08844
0.08155309,0.08155309
0.06848548,0.06848548
0.0691605,0.0691605
0.06725263,0.06725263
0.06132441,0.06132441
0.06101024,0.06101024
0.06101017,0.06101017
0.06006488,0.06006488
0.05991399,0.05991399
0.05991399,0.05991399
0.05975552,0.05975552
0.05913589,0.05913589
0.05944779,0.05944779
0.05945067,0.05945067
0.05852425,0.05852425
0.04770984,0.04770984
0.05294431,0.05294431
0.05393597,0.05393597
0.0597602,0.0597602
0.06006806,0.06006806
0.06007167,0.06007167
0.07200435,0.07200435
0.07482528,0.07482528
0.07864874,0.07864874
0.08492077,0.08492077
0.0740394,0.0740394
0.07544441,0.07544441
0.06289009,0.06289009
0.06177473,0.06177473
0.06102637,0.06102637
0.04950162,0.04950162
0.052674,0.052674
0.04668358,0.04668358
0.0488981,0.0488981
0.05068501,0.05068501
0.04458806,0.04458806
0.04879644,0.04879644
0.04880105,0.04880105
0.04542369,0.04542369
0.04893995,0.04893995
0.04602192,0.04602192
0.04723598,0.04723598
0.0525902,0.0525902
0.05357097,0.05357097
0.05292704,0.05292704
0.04932693,0.04932693
0.0486563,0.0486563
0.0500725,0.0500725
0.05049599,0.05049599
0.05027119,0.05027119
0.04729372,0.04729372
0.0460314,0.0460314
0.04707727,0.04707727
0.04931334,0.04931334
0.05176518,0.05176518
0.05136274,0.05136274
0.04366168,0.04366168
0.0433635,0.0433635
0.04164477,0.04164477
0.04171256,0.04171256
0.04490805,0.04490805
0.04469774,0.04469774
0.04491362,0.04491362
0.04714749,0.04714749
0.04549597,0.04549597
0.05032564,0.05032564
0.04899313,0.04899313
0.04657719,0.04657719
0.04743892,0.04743892
0.04765593,0.04765593
0.04764602,0.04764602
0.04813617,0.04813617
0.04790392,0.04790392
0.0476129,0.0476129
0.04824432,0.04824432
0.04799152,0.04799152
0.04796621,0.04796621
0.04476334,0.04476334
0.05063548,0.05063548
0.04747854,0.04747854
0.05073584,0.05073584
0.04759873,0.04759873
0.05265394,0.05265394
0.04852958,0.04852958
0.05041295,0.05041295
0.04938489,0.04938489
0.04894947,0.04894947
0.04877939,0.04877939
0.04852405,0.04852405
0.04878958,0.04878958
0.06042505,0.06042505
0.06011194,0.06011194
0.06010963,0.06010963
0.05386302,0.05386302
0.04974607,0.04974607
0.04790921,0.04790921
0.05370623,0.05370623
0.04895441,0.04895441
0.04573814,0.04573814
0.04662237,0.04662237
0.0341041,0.0341041
0.03546739,0.03546739
0.03546353,0.03546353
0.03132463,0.03132463
0.03360926,0.03360926
0.03343686,0.03343686
0.03331343,0.03331343
0.03432629,0.03432629
0.01921,0.01921
0.00851112,0.00851112
0.01921,0.01921
0.03361309,0.03361309
0.03361524,0.03361524
0.03466868,0.03466868
0.03415072,0.03415072
0.03545286,0.03545286
0.03493577,0.03493577
0.03619015,0.03619015
0.03450096,0.03450096
0.03468076,0.03468076
0.035038,0.035038
0.03476507,0.03476507
0.03464941,0.03464941
0.03436958,0.03436958
0.03558331,0.03558331
0.03883427,0.03883427
0.05734494,0.05734494
0.03744674,0.03744674
0.0501581,0.0501581
0.05130105,0.05130105
0.0352276,0.0352276
0.03425668,0.03425668
0.02249202,0.02249202
0.03433894,0.03433894
0.04326017,0.04326017
0.04719863,0.04719863
0.0335024,0.0335024
0.03333009,0.03333009
0.03280585,0.03280585
0.03249049,0.03249049
0.0310943,0.0310943
0.03169583,0.03169583
0.03106559,0.03106559
0.02826972,0.02826972
0.0179386,0.0179386
0.00835585,0.00835585
0.01921,0.01921
0.01710228,0.01710228
-0.03673464,-0.03673464
-0.0145,-0.0145
0.01870731,0.01870731
0.01880243,0.01880243
-0.01885805,-0.01885805
-0.03599,-0.03599
-0.02642309,-0.02642309
-0.0145,-0.0145
0.00001956,0.00001956
-0.03599,-0.03599
-0.03599,-0.03599
-0.0145,-0.0145
0.02934832,0.02934832
0.02066,0.02066
-0.03240708,-0.03240708
0.00866948,0.00866948
-0.00914615,-0.00914615
-0.0073445,-0.0073445
-0.0456911,-0.0456911
-0.0249475,-0.0249475
-0.00915362,-0.00915362
-0.01181751,-0.01181751
-0.03595,-0.03595
-0.00949902,-0.00949902
-0.01002713,-0.01002713
-0.01301954,-0.01301954
-0.03124763,-0.03124763
-0.03482536,-0.03482536
-0.01022573,-0.01022573
-0.04029749,-0.04029749
-0.02256879,-0.02256879
-0.03599,-0.03599
-0.03561464,-0.03561464
-0.03599,-0.03599
-0.04096331,-0.04096331
-0.04010734,-0.04010734
-0.03466772,-0.03466772
-0.04052339,-0.04052339
-0.04393944,-0.04393944
-0.03692073,-0.03692073
-0.0292726,-0.0292726
-0.04291256,-0.04291256
-0.03231331,-0.03231331
-0.04075225,-0.04075225
-0.03967381,-0.03967381
-0.04314524,-0.04314524
-0.03599,-0.03599
-0.02863064,-0.02863064
-0.01381989,-0.01381989
-0.02432242,-0.02432242
-0.03143384,-0.03143384
-0.03177589,-0.03177589
-0.0322985,-0.0322985
-0.02462258,-0.02462258
-0.03599,-0.03599
-0.04227514,-0.04227514
-0.03599,-0.03599
-0.03830607,-0.03830607
0.00062677,0.00062677
-0.03473174,-0.03473174
-0.01586218,-0.01586218
-0.02590156,-0.02590156
-0.01655598,-0.01655598
-0.02523136,-0.02523136
-0.02538587,-0.02538587
-0.02650206,-0.02650206
-0.0369926,-0.0369926
0.02790366,0.02790366
0.02855558,0.02855558
0.02486836,0.02486836
-0.02563916,-0.02563916
0.017476,0.017476
0.00813832,0.00813832
0.02722845,0.02722845
0.0178444,0.0178444
-0.03529846,-0.03529846
0.01879422,0.01879422
-0.03697287,-0.03697287
-0.02047243,-0.02047243
-0.03599,-0.03599
-0.01894879,-0.01894879
-0.03599,-0.03599
-0.01874842,-0.01874842
-0.02163249,-0.02163249
-0.01842565,-0.01842565
-0.01942688,-0.01942688
0.00910972,0.00910972
-0.03599,-0.03599
-0.00572733,-0.00572733
0.03348477,0.03348477
0.07072927,0.07072927
0.03975782,0.03975782
0.03756595,0.03756595
0.04829162,0.04829162
0.07291669,0.07291669
0.07436338,0.07436338
0.07316896,0.07316896
0.04951,0.04951
0.04951,0.04951
0.06586368,0.06586368
0.06752601,0.06752601
0.06501308,0.06501308
0.06566567,0.06566567
0.06883653,0.06883653
0.06849454,0.06849454
0.06815579,0.06815579
0.06849459,0.06849459
0.06849091,0.06849091
0.06849133,0.06849133
0.06883505,0.06883505
0.06355525,0.06355525
0.06916407,0.06916407
0.06987456,0.06987456
0.07022439,0.07022439
0.06884479,0.06884479
0.06953335,0.06953335
0.06987809,0.06987809
0.06987493,0.06987493
0.07091784,0.07091784
0.07056909,0.07056909
0.07022147,0.07022147
0.06918811,0.06918811
0.06029903,0.06029903
0.06837455,0.06837455
0.06683087,0.06683087
0.05976646,0.05976646
0.05436074,0.05436074
0.04951,0.04951
0.06384464,0.06384464
0.05363015,0.05363015
0.05391723,0.05391723
0.04951,0.04951
0.05040842,0.05040842
0.05483491,0.05483491
0.06321332,0.06321332
0.05940712,0.05940712
0.05939375,0.05939375
0.06289379,0.06289379
0.05906097,0.05906097
0.06290434,0.06290434
0.06226499,0.06226499
0.06162709,0.06162709
0.06194728,0.06194728
0.06195179,0.06195179
0.06031883,0.06031883
0.05125075,0.05125075
0.05407085,0.05407085
0.06228376,0.06228376
0.06292932,0.06292932
0.06228692,0.06228692
0.05925894,0.05925894
0.06325844,0.06325844
0.06423476,0.06423476
0.06423821,0.06423821
0.06522838,0.06522838
0.06309221,0.06309221
0.05366713,0.05366713
0.06558701,0.06558701
0.06588887,0.06588887
0.06621898,0.06621898
0.06558701,0.06558701
0.06555579,0.06555579
0.06588588,0.06588588
